"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol"
"105376717",7.27711123502904,-1.31692636627604,0.514760187321209,-2.55832987614926,0.0105176268412384,0.029935179757573,"105376717","LOC105376717"
"84328",637.053612552582,-0.381510207460517,0.217391893708545,-1.75494219656601,0.0792691954926853,0.15840909965441,"84328","LZIC"
"64802",399.289176401506,-0.395869221447237,0.151056526219308,-2.62066943650288,0.00877573090621888,0.0256871922250559,"64802","NMNAT1"
"113391335",19.5831178784422,-0.209522053768969,0.478166046921838,-0.438178442651361,0.661256934344252,0.777738268380348,"113391335","TMEM274P"
"100847055",1.95567989145682,-0.306420504135561,0.951892332607038,-0.321906683811958,0.747523389544214,0.839569432728491,"100847055","MIR5697"
"116362",141.27349885012,-3.91645304798591,0.432209593540487,-9.06146718286353,1.28707491005116e-19,5.32653791388138e-18,"116362","RBP7"
"10277",835.45428425782,-0.346235685175967,0.192132609317409,-1.80206622085674,0.0715349874854291,0.145986058882555,"10277","UBE4B"
"23095",2521.93933193098,0.89081634508099,0.249122499068942,3.57581650958979,0.000349136480555492,0.00159520081076571,"23095","KIF1B"
"105376725",146.572972677187,-0.0477439007555555,0.353179585382671,-0.135183070402625,0.892467132080836,0.933867144680622,"105376725",NA
"5226",23785.8396957717,-0.0920265127893236,0.205275206884384,-0.448307977305585,0.65393094419144,0.771911082086737,"5226","PGD"
"100526739",37.052616014366,-0.447966239053408,0.262924345453969,-1.70378379484008,0.0884214865472272,0.172942680669879,"100526739","CENPS-CORT"
"378708",51.1806224511593,-0.644188306506341,0.252088432966557,-2.55540604908199,0.0106063989408712,0.030136257896319,"378708","CENPS"
"1325",5.61132171485618,-0.191298226761237,0.552492754734556,-0.346245674937666,0.729158091460866,0.826833806377198,"1325","CORT"
"1676",1612.73411850188,-1.26220150412706,0.192878159489348,-6.54403540280963,5.98806119094676e-11,1.02196536997104e-09,"1676","DFFA"
"5195",1237.72524393627,-0.966302029977306,0.21790283588741,-4.43455463093005,9.22628222814301e-06,6.39602811164208e-05,"5195","PEX14"
"54897",320.289733355372,1.77919391636406,0.444662553962911,4.00122272610447,6.30160073594771e-05,0.000354428988292065,"54897","CASZ1"
"105376735",0.177114879978586,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"105376735","LOC105376735"
"148345",90.8791108295113,-3.56742620186396,0.419119361447906,-8.51171892784862,1.71373590004587e-17,5.93661577636426e-16,"148345","C1orf127"
"23435",1351.86472200977,0.0395476133109946,0.179754147151934,0.220009462577615,0.825863785184658,0.895740719159188,"23435","TARDBP"
"10747",24.0204643984895,0.529616104420287,0.36162581748589,1.46454174124598,0.14304598678073,0.252404117810098,"10747","MASP2"
"6723",1020.27419608413,-0.993086213517307,0.235391937263327,-4.2188624855335,2.45537966480094e-05,0.000154191484264638,"6723","SRM"
"5394",1420.59313419878,0.417994169800899,0.169669612451405,2.46357708821087,0.0137558311478248,0.0376909125812399,"5394","EXOSC10"
"105376736",11.5136390439,0.236074288077708,0.428650406571436,0.550738514319746,0.581812938586704,0.712355935273754,"105376736","EXOSC10-AS1"
"2475",650.377205341639,0.539038926799317,0.273891353390819,1.96807573560074,0.0490593242372364,0.107962131230686,"2475","MTOR"
"100873935",7.90632548072744,1.23958153031133,0.652433122995486,1.89993654003969,0.0574414480880884,0.122710789211949,"100873935","MTOR-AS1"
"10218",6.39131229829011,1.54900919417234,0.718561626764785,2.15570820438397,0.0311064571380301,0.0741857612658747,"10218","ANGPTL7"
"29914",204.016036304106,-0.0935047368743516,0.170797866518278,-0.547458459408478,0.584063802093957,0.714060251507024,"29914","UBIAD1"
"105376737",0.62197353334974,-1.94874882303307,1.90042637123464,-1.02542716336179,0.305161676715871,NA,"105376737","LOC105376737"
"105376739",0.250595099723162,-0.00105225013531215,3.1070400206187,-0.000338666424741648,0.999729783293602,NA,"105376739","LOC105376739"
"57540",0.624576918900806,-1.94434634448018,1.86806376518188,-1.04083510462549,0.297952084535991,NA,"57540","DISP3"
"112268221",0.365756816274004,-1.05540937264683,2.11545008876165,-0.498905352697142,0.61784606298883,NA,"112268221",NA
"101929181",0.317408128534009,1.7514653300077,2.47521838330755,0.707600324003442,0.479193491596417,NA,"101929181","LINC01647"
"26232",1.48480676611877,0.949587632628283,1.05134420105941,0.90321288848258,0.366412918813193,0.515908395076622,"26232","FBXO2"
"93611",315.098569903801,-0.405329445555902,0.325152344628846,-1.24658318554823,0.212550370213758,0.343560621316906,"93611","FBXO44"
"26270",750.593740607882,3.21000808622094,0.163590459872167,19.6222205667085,9.98928976572158e-86,4.47193608569678e-83,"26270","FBXO6"
"10459",606.174979784609,-0.416544243224389,0.262473230807809,-1.58699705087028,0.112513312560706,0.209703555092128,"10459","MAD2L2"
"374946",254.137135308526,-0.496599383095143,0.364342104625253,-1.36300300401988,0.172881563867864,0.292883336385998,"374946","DRAXIN"
"57085",1660.67615778492,1.10773062972627,0.221255460624759,5.00656854569092,5.54089356566928e-07,4.9975382144601e-06,"57085","AGTRAP"
"284498",173.136696481218,-0.333453595487288,0.294855192024845,-1.13090630420098,0.258094529615802,0.397840190367253,"284498","C1orf167"
"102724659",3.24478403642689,-0.156634248342717,0.732149878978727,-0.213937409320077,0.830595867107763,0.898445294846968,"102724659","C1orf167-AS1"
"4524",1618.06638491334,-0.580968638952415,0.220219435701905,-2.63813517231435,0.00833633455340613,0.0245740828249641,"4524","MTHFR"
"1185",505.110926881403,0.437346324348908,0.2094457519731,2.08811265078834,0.0367876741425494,0.0852124186382934,"1185","CLCN6"
"100379251",78.9292606897409,0.484857128383636,0.319226646099203,1.51884917599567,0.128800464455725,0.233173166618493,"100379251","NPPA-AS1"
"4878",40.6291602186927,-0.0330284959825031,0.33139337785902,-0.0996655280074846,0.920609868900786,0.95146409791841,"4878","NPPA"
"4879",0.207341337143769,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"4879","NPPB"
"26829",2.62802385810466,1.42422519759895,0.908359305070755,1.56790951515383,0.116902250859922,0.216187440242146,"26829","RNU5E-1"
"90231",1431.04655606361,-0.568263418219401,0.188989679862771,-3.00684893816439,0.00263970903637441,0.00930965891608638,"90231","KIAA2013"
"5351",3053.86475461922,-0.306590678611005,0.187623551837834,-1.63407352439419,0.102243413278454,0.194303519338947,"5351","PLOD1"
"9927",1431.02992621534,0.0495137296434824,0.205447684056217,0.241004077855333,0.809551955996676,0.884394386580629,"9927","MFN2"
"60672",1023.48698518367,0.666672488821027,0.340434823393146,1.95829698670729,0.0501951741874475,0.110037994152895,"60672","MIIP"
"102466982",2.74823275656373,1.50017539229456,0.99107865296287,1.51367945198872,0.130107158951307,0.235079374582013,"102466982","MIR6729"
"943",33.8967823372179,-2.52665691656044,0.333383409570387,-7.57883219148907,3.48679143605664e-14,8.90988121185099e-13,"943","TNFRSF8"
"102465836",5.50101208995813,-0.188008877233037,0.587000582401865,-0.320287377678146,0.748750490747775,0.840372338562146,"102465836","MIR7846"
"7133",7833.20635318322,-1.54517620440163,0.193107045071931,-8.00165630324914,1.22756632908441e-15,3.61270753157472e-14,"7133","TNFRSF1B"
"100616438",4.39857817184854,-1.36164272479091,0.865941878642721,-1.57244124389174,0.115848255522258,0.214613364658814,"100616438","MIR4632"
"107984917",17.9643056030141,-1.94163234664251,0.396554168642257,-4.89626008292985,9.76777714800666e-07,8.44352336533409e-06,"107984917",NA
"55187",854.642737097649,0.675299418514809,0.237059556440395,2.84864878959058,0.00439053181994805,0.0143710897408001,"55187","VPS13D"
"677885",2.21218576837082,0.106474753202936,0.859250378080511,0.123915864245286,0.901381891909208,0.939277205493962,"677885","SNORA59A"
"105376744",84.6704225789602,-2.32165103563303,0.349817125010631,-6.63675637824326,3.20660972188104e-11,5.6636318448914e-10,"105376744","LINC02766"
"9249",2203.31095198349,-0.359890690829814,0.267764454912533,-1.34405700318728,0.178929954511389,0.300765132880178,"9249","DHRS3"
"102466722",3.03665226002814,0.18546012408804,0.823317786981518,0.225259464839187,0.821777431670674,0.892808102011005,"102466722","MIR6730"
"343066",0.20252763000076,-0.00105256637919711,3.16074699792792,-0.00033301190506141,0.999734294947299,NA,"343066","AADACL4"
"126767",0.230671279600212,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"126767","AADACL3"
"93190",2.13298776070265,-0.693270491057237,0.91798649180394,-0.755207726090705,0.450124353626046,0.598013465475957,"93190","CFAP107"
"343069",126.637729064262,0.379293864903882,0.163344169933774,2.32205327596119,0.0202300671275144,0.0519109052757283,"343069","HNRNPCL1"
"101929983",0.20044482243503,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"101929983","PRAMEF27"
"649330",31.4452637483811,0.759215730941917,0.294900950218344,2.57447705875412,0.0100391743981362,0.0288094108498784,"649330","HNRNPCL3"
"649324",0.303977576095524,-0.578121666346096,2.5205568185876,-0.229362679739173,0.818587040259524,NA,"649324","PRAMEF34P"
"440563",56.7460222795842,0.632788920950865,0.238853074698057,2.6492810350078,0.00806632238422067,0.0239083166262125,"440563","HNRNPCL2"
"645354",0.389086758730448,-1.1269568644773,2.09356324830907,-0.538296067906009,0.59037266556191,NA,"645354","PRAMEF36P"
"101060301",32.7106028118929,0.686499758056269,0.293317463047264,2.34046671113356,0.0192596552790301,0.049882678598191,"101060301","HNRNPCL4"
"391002",0.207208649690419,-0.00105256637919715,3.16074699792792,-0.000333011905061424,0.999734294947299,NA,"391002","PRAMEF8"
"645382",0.223830416400176,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"645382","PRAMEF33"
"391004",0.974197210093434,0.306009686014232,1.46137479909363,0.209398496678624,0.834137166229358,NA,"391004","PRAMEF17"
"126755",0.367107643787274,1.95854417022205,2.82103286155871,0.69426492576903,0.487516082614605,NA,"126755","LRRC38"
"102724856",0.230671279600212,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"102724856","LOC102724856"
"10630",67.1265281844984,0.482368455738978,0.946476579022176,0.509646478772166,0.610299155348305,0.736427225655877,"10630","PDPN"
"107984919",0.384808986065063,-0.00104612841020302,2.12795847947545,-0.000491611288609776,0.999607750958702,NA,"107984919",NA
"105378612",0.782764680556504,-0.751173626941325,1.44529760528624,-0.519736298042614,0.603247384009413,NA,"105378612","LOC105378612"
"105376756",0.223830416400176,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"105376756","LOC105376756"
"7799",618.673583723411,0.547631428987999,0.210141372533256,2.60601433399953,0.00916026280871251,0.0266020157090841,"7799","PRDM2"
"23254",56.6442589293078,-0.463486783817544,0.252981908566659,-1.83209458116416,0.0669373305677482,0.138522012471029,"23254","KAZN"
"107985468",0.340523162928232,-0.578121637705836,2.44238390804397,-0.236703835053039,0.812886559561912,NA,"107985468",NA
"105376759",0.823560565687586,-0.727042693415594,1.5224550826746,-0.477546235477993,0.632973205403955,NA,"105376759","LOC105376759"
"200197",32.5316338538867,0.968664127053784,0.287091301302426,3.37406296414875,0.000740674239539071,0.00306472727021508,"200197","TMEM51-AS1"
"55092",1194.06913447,0.516702006434598,0.150871678461675,3.42477800805969,0.00061530195932369,0.00260598194760328,"55092","TMEM51"
"727684",120.951253090498,0.289923340132824,0.298048212567823,0.972739737759204,0.330682670026481,0.478015516365279,"727684","TMEM51-AS2"
"114827",20.6676485506623,1.25015940307361,0.639058219275458,1.95625275658139,0.0504353865100447,0.110450175217999,"114827","FHAD1"
"101927417",6.05017810407997,0.231377545196082,0.533400318460675,0.4337784159256,0.664449356782211,0.780001742355557,"101927417","FHAD1-AS1"
"101927441",71.0311428608948,-1.08059692485607,0.364960088689592,-2.96086327887525,0.00306778090037688,0.0105909641969262,"101927441","EFHD2-AS1"
"79180",5266.92231118156,-0.955685241784414,0.250755886382552,-3.81121757726727,0.000138283983963877,0.000709368193630475,"79180","EFHD2"
"11330",3.63448701347965,-0.723990651817679,0.731061827100602,-0.990327527685356,0.322014055764463,0.468601299789924,"11330","CTRC"
"63036",0.801378908962099,-0.80209044256953,1.52819985937739,-0.524859649507043,0.599680761496697,NA,"63036","CELA2A"
"105376767",0.810441331628218,-0.737099200802047,1.37986256417006,-0.534183055575096,0.593214891137525,NA,"105376767","LOC105376767"
"51032",2.08779120240366,-0.861843112576132,0.92700341787085,-0.929708667693612,0.352521945458039,0.50105985885442,"51032","CELA2B"
"842",174.52964682101,-0.109858740878611,0.213676601733497,-0.514135567429278,0.607157211942835,0.733662742632611,"842","CASP9"
"23341",312.244297845431,0.595612014663634,0.225156212492941,2.64532791731122,0.00816117856913569,0.024146425509775,"23341","DNAJC16"
"79814",27.0479237423558,-0.155507007696744,0.44422247813689,-0.350065598546373,0.726289467771349,0.824959155991314,"79814","AGMAT"
"84301",1227.43874101552,-0.17540894846571,0.217822495086046,-0.805283900528359,0.4206558700212,0.570323121620473,"84301","DDI2"
"6248",140.082484230269,1.61265926275236,0.358085636185624,4.50355752867,6.68252672047464e-06,4.77185704067267e-05,"6248","RSC1A1"
"23207",8024.79896015607,-0.14297814949823,0.21692476940883,-0.659113986327513,0.509822574978773,0.650809372830164,"23207","PLEKHM2"
"284723",471.631861715111,-0.810131242491041,0.370605984004634,-2.18596373900134,0.0288182583332951,0.0698012939070623,"284723","SLC25A34"
"110806303",18.7469225705714,-0.483413100334772,0.411369965926963,-1.17512978674919,0.23994279535483,0.3762379316358,"110806303","SLC25A34-AS1"
"388595",2.45369769124473,-1.74067217243633,1.04662502776258,-1.66312874837079,0.0962866663710227,0.185428301327849,"388595","TMEM82"
"54751",260.354136556579,-1.94790779840619,0.278263269819486,-7.00023326711366,2.55536690555745e-12,5.23647765796408e-11,"54751","FBLIM1"
"440567",819.921459823746,-0.448117246627295,0.227110230807144,-1.97312664002276,0.0484811358232998,0.106874276593806,"440567","UQCRHL"
"729614",60.8112272381177,-0.301474906398289,0.314934147128326,-0.957263317259299,0.338434365533051,0.48605179809019,"729614","SPEN-AS1"
"23013",1931.90447629411,0.992017220507369,0.267098871580533,3.71404497007868,0.000203972523338212,0.000997118095504039,"23013","SPEN"
"7709",982.049030556258,0.117156575093561,0.270959756086268,0.432376293755819,0.665467944938159,0.780412236992282,"7709","ZBTB17"
"149563",2.09276000694599,0.616555679300841,0.901767508580476,0.683719111006113,0.494152553232841,0.636725097286597,"149563","SRARP"
"27129",21.5009385249761,-0.127582606413661,0.701744394605943,-0.18180780266197,0.855733560939179,0.912812366374069,"27129","HSPB7"
"1187",4.68576344885324,-1.81289118859058,0.702155713325792,-2.58189338089088,0.00982599360081885,0.0282743269509842,"1187","CLCNKA"
"1188",1.55440394551998,-1.47320031480279,1.13431819112627,-1.29875402363075,0.194028357534756,0.320203185527547,"1188","CLCNKB"
"1969",5.10092256035628,1.45846973019469,0.623355278402709,2.33970863924002,0.0192987888941061,0.0499618001185381,"1969","EPHA2"
"101927479",1.95903573615434,-0.274187244557143,1.02239055519431,-0.268182489718942,0.788558852654939,0.869412795328337,"101927479","EPHA2-AS1"
"128272",96.0833704046376,1.16686771389075,0.306049524852396,3.81267611656483,0.00013747020687931,0.000705815823984001,"128272","ARHGEF19"
"101927546",196.812479107164,4.9587747770037,0.385421462566878,12.8658501370905,7.00667464953643e-38,7.8042286682564e-36,"101927546","ANO7L1"
"79363",54.508392019323,-0.273182982850842,0.377037155764547,-0.724551887457583,0.46872698419436,0.614801412275215,"79363","CPLANE2"
"54455",512.54273792936,-0.0138033414775695,0.133988891146651,-0.103018551459328,0.917948247354426,0.949841386517072,"54455","FBXO42"
"26099",1876.3725247221,0.644323331081074,0.126291557769747,5.10187175183787,3.36310629691382e-07,3.1734799953732e-06,"26099","SZRD1"
"374955",1029.72255899457,0.281162892267609,0.139056383951217,2.02193444327048,0.0431831248920309,0.0972299027334932,"374955","SPATA21"
"55707",3581.77920905091,1.04889542458874,0.144237673238688,7.27199351623625,3.54220601936339e-13,8.04615039796039e-12,"55707","NECAP2"
"107984921",171.349406893147,0.388265421222654,0.345112022332709,1.1250417142766,0.260571358126372,0.40059705757653,"107984921","LINC01772"
"114819",169.007141361031,-0.370829098922791,0.290186741223202,-1.27789814710232,0.201285341493689,0.329169052661159,"114819","CROCCP3"
